dataType,Pred_label,Serovar,Sero_calling,seed,n_original_features,n_features_used,Feat_elim_method,train_test_split,filter_low_provFreq,filter_threshold,label_filtered,n,sampling_strat,model_type,stratified,Optimization,Recall,Precision,F1,Accuracy,Bal_acc,Kappa,runTime_mins,cv_split
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,29.19924663702647,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,5644,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,29.19924663702647,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,8466,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,29.19924663702647,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,11288,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,29.19924663702647,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,2822,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,36.94982594648997,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,5644,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,36.94982594648997,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,8466,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,36.94982594648997,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,11288,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,36.94982594648997,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,37.38378637631734,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,5644,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,37.38378637631734,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,8466,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,37.38378637631734,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,11288,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,37.38378637631734,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,41.402298613389334,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,41.402298613389334,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,41.402298613389334,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,41.402298613389334,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,49.895369323094684,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.895369323094684,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.895369323094684,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.895369323094684,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,62.78452876408895,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.78452876408895,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.78452876408895,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.78452876408895,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFECV,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,57.210301486651105,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,14111,None,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,10.001638754208882,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFECV,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,59.36875347693761,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,2822,RFECV,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,63.001603269577025,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,14111,None,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,9.742016235987345,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,14111,None,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,11.237015529473622,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,2822,RFECV,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,73.03611261844635,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,32.78609478871028,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,5644,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,32.78609478871028,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,8466,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,32.78609478871028,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,11288,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,32.78609478871028,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,2822,RFECV,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,93.18731113672257,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.234523459275565,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,5644,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.234523459275565,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,8466,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.234523459275565,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,11288,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.234523459275565,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,14111,None,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,18.304300026098886,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,2822,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,35.214584016799925,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,5644,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,35.214584016799925,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,8466,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,35.214584016799925,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,11288,RFE,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,35.214584016799925,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,14111,None,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,17.247507186730704,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,2822,RFECV,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,97.89197706381479,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFECV,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,41.17472813924154,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,14111,None,0.2,Y,10,['Beef_animal'],179,SMOTE,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,14.69952786763509,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,14111,None,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,10.75165698925654,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFECV,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,52.051025787989296,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,49.10134010314941,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.10134010314941,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.10134010314941,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,49.10134010314941,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,14111,None,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,12.031189954280853,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,33.36976854006449,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,33.36976854006449,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,33.36976854006449,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,33.36976854006449,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.172290047009785,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,5644,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.172290047009785,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,8466,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.172290047009785,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,11288,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,28.172290047009785,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,2822,RFECV,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,64.69280252456664,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,2822,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,62.940431320667265,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,5644,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.940431320667265,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,8466,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.940431320667265,10
OHE_allele,Location or Food,Heidelberg,FoodNet,777,14111,11288,RFE,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5502136752136753,0.49444444444444446,0.5198412698412699,0.6388888888888888,0.5502136752136753,0.4956896551724138,62.940431320667265,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,14111,None,0.2,Y,10,['Beef'],179,random_upsampling,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,10.416850980122884,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,30.383041036128997,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,5644,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,30.383041036128997,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,8466,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,30.383041036128997,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,11288,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,30.383041036128997,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,2822,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,24.16502231756846,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,5644,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,24.16502231756846,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,8466,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,24.16502231756846,10
OHE_allele,Animal type,Heidelberg,FoodNet,42,14111,11288,RFE,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,24.16502231756846,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,2822,RFECV,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,41.34004719654719,10
OHE_allele,Animal type,Heidelberg,FoodNet,777,14111,14111,None,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,10.179919997851053,10
nzv_allele,Animal type,Heidelberg,FoodNet,777,316,63,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,0.9347826086956521,0.90625,0.9133921411387329,0.9166666666666666,0.9347826086956521,0.8280254777070064,1.5254244009653728,10
nzv_allele,Animal type,Heidelberg,FoodNet,777,316,126,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,0.9782608695652174,0.9642857142857143,0.9703703703703703,0.9722222222222222,0.9782608695652174,0.9407894736842105,1.5254244009653728,10
nzv_allele,Animal type,Heidelberg,FoodNet,777,316,189,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,0.9782608695652174,0.9642857142857143,0.9703703703703703,0.9722222222222222,0.9782608695652174,0.9407894736842105,1.5254244009653728,10
nzv_allele,Animal type,Heidelberg,FoodNet,777,316,252,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,0.9565217391304348,0.9333333333333333,0.9415584415584415,0.9444444444444444,0.9565217391304348,0.883495145631068,1.5254244009653728,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,2822,RFECV,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,76.4968555688858,10
OHE_allele,Location or Food,Heidelberg,FoodNet,42,14111,2822,RFECV,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5189636752136753,0.4583333333333333,0.48673153471915076,0.6111111111111112,0.5189636752136753,0.4563106796116505,70.63537894884745,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,2822,RFECV,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,51.74360303084055,10
OHE_allele,Location or Food,Heidelberg,FoodNet,34,14111,14111,None,0.2,Y,10,['Beef_animal'],179,random_upsampling,SVM,Y,GridSearch,0.5814636752136753,0.5080808080808081,0.5403091060985797,0.6666666666666666,0.5814636752136753,0.5334773218142548,19.762861533959708,10
OHE_allele,Animal type,Heidelberg,FoodNet,34,14111,14111,None,0.2,Y,10,['Beef'],179,No_strat,SVM,Y,GridSearch,1.0,1.0,1.0,1.0,1.0,1.0,8.916651928424836,10
nzv_allele,Animal type,Heidelberg,FoodNet,34,316,63,RFE,0.2,Y,10,['Beef'],179,SMOTE,SVM,Y,GridSearch,0.9347826086956521,0.90625,0.9133921411387329,0.9166666666666666,0.9347826086956521,0.8280254777070064,1.0831695795059204,10
